latitude:6.31983129;longitude:-75.46378981;altitude:2268.618408203125;accuracy:3.2160000801086426;vertical_accuracy:4.0;bearing:19.399999618530273;speed:11.680000305175781;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 39)
latitude:6.32004774;longitude:-75.46373261;altitude:2267.544677734375;accuracy:3.2160000801086426;vertical_accuracy:4.0;bearing:14.199999809265137;speed:12.0;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 39)
latitude:6.32030605;longitude:-75.46371411;altitude:2267.9345703125;accuracy:3.2160000801086426;vertical_accuracy:4.0;bearing:6.699999809265137;speed:12.479999542236328;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 39)
latitude:6.32052683;longitude:-75.4636873;altitude:2269.376953125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:5.400000095367432;speed:11.890000343322754;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 39)
latitude:6.32073719;longitude:-75.46369686;altitude:2271.6484375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:356.0;speed:12.029999732971191;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 39)
latitude:6.32096206;longitude:-75.46374049;altitude:2274.142578125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:349.70001220703125;speed:12.649999618530273;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 39)
latitude:6.32117414;longitude:-75.46376841;altitude:2271.8056640625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:342.5;speed:12.779999732971191;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 39)
latitude:6.32138607;longitude:-75.46385919;altitude:2271.857421875;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:335.6000061035156;speed:12.6899995803833;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 39)
latitude:6.32158795;longitude:-75.46395913;altitude:2272.9404296875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:332.70001220703125;speed:12.34000015258789;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 39)
latitude:6.32175751;longitude:-75.46408552;altitude:2277.32568359375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:323.29998779296875;speed:11.489999771118164;elapsedMs:16;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32191509;longitude:-75.46421487;altitude:2279.71728515625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:317.0;speed:10.8100004196167;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32200253;longitude:-75.46438039;altitude:2281.565185546875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:304.5;speed:11.130000114440918;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32208939;longitude:-75.4645794;altitude:2282.058349609375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:295.5;speed:12.270000457763672;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32217216;longitude:-75.46476285;altitude:2282.56591796875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:291.3999938964844;speed:10.779999732971191;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32223696;longitude:-75.46493139;altitude:2281.854248046875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:289.3999938964844;speed:8.890000343322754;elapsedMs:20;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32227688;longitude:-75.4650848;altitude:2281.991455078125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:291.5;speed:8.300000190734863;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32235488;longitude:-75.46524519;altitude:2282.120849609375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:292.79998779296875;speed:8.9399995803833;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32241897;longitude:-75.46539566;altitude:2281.86572265625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:292.0;speed:8.40999984741211;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32248116;longitude:-75.46557325;altitude:2282.687255859375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:292.8999938964844;speed:10.260000228881836;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32253486;longitude:-75.46576102;altitude:2283.966552734375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:289.5;speed:9.989999771118164;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32259656;longitude:-75.46593548;altitude:2286.7216796875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:292.1000061035156;speed:9.949999809265137;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32264188;longitude:-75.46606771;altitude:2285.387939453125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:288.6000061035156;speed:9.34000015258789;elapsedMs:14;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32270786;longitude:-75.46624777;altitude:2284.830078125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:289.79998779296875;speed:9.880000114440918;elapsedMs:14;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32276683;longitude:-75.46642599;altitude:2285.400146484375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:290.70001220703125;speed:10.489999771118164;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.322841;longitude:-75.46658716;altitude:2284.498779296875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:291.6000061035156;speed:10.229999542236328;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32288764;longitude:-75.46674302;altitude:2284.621826171875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:289.0;speed:8.649999618530273;elapsedMs:3;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32293029;longitude:-75.46683978;altitude:2283.081298828125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:291.5;speed:6.510000228881836;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.3229392;longitude:-75.46689727;altitude:2284.503662109375;accuracy:3.2160000801086426;vertical_accuracy:4.0;bearing:291.6000061035156;speed:2.6600000858306885;elapsedMs:3;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32294468;longitude:-75.46691092;altitude:2286.18798828125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32294904;longitude:-75.46693365;altitude:2287.0791015625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32295611;longitude:-75.46695652;altitude:2286.69580078125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:291.0;speed:1.159999966621399;elapsedMs:21;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32298868;longitude:-75.46700135;altitude:2282.18896484375;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:288.79998779296875;speed:3.8499999046325684;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32302379;longitude:-75.46711015;altitude:2280.287841796875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:282.1000061035156;speed:6.340000152587891;elapsedMs:25;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32307276;longitude:-75.46725192;altitude:2281.21142578125;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:287.70001220703125;speed:8.739999771118164;elapsedMs:13;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32312004;longitude:-75.46742868;altitude:2280.51416015625;accuracy:6.432000160217285;vertical_accuracy:8.0;bearing:287.29998779296875;speed:10.210000038146973;elapsedMs:13;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32317998;longitude:-75.46759522;altitude:2278.697998046875;accuracy:6.432000160217285;vertical_accuracy:8.0;bearing:290.1000061035156;speed:9.5;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.3232165;longitude:-75.46769824;altitude:2278.275390625;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:292.70001220703125;speed:5.800000190734863;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32322767;longitude:-75.46772716;altitude:2277.659423828125;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:294.6000061035156;speed:1.6699999570846558;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32322352;longitude:-75.46771881;altitude:2280.294189453125;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:0.0;speed:0.0;elapsedMs:17;provider:gps;(2021, 5, 18, 13, 40)
latitude:6.32323595;longitude:-75.46772922;altitude:2281.92724609375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32324474;longitude:-75.4677333;altitude:2282.25634765625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:13;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32324266;longitude:-75.46773921;altitude:2281.900146484375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.3232737;longitude:-75.46784778;altitude:2280.53564453125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:284.8999938964844;speed:5.389999866485596;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.3233152;longitude:-75.46797234;altitude:2279.28515625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:288.6000061035156;speed:8.149999618530273;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32337067;longitude:-75.46816586;altitude:2278.436279296875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:289.29998779296875;speed:10.779999732971191;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32343531;longitude:-75.46839476;altitude:2274.143310546875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:287.70001220703125;speed:13.4399995803833;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32352094;longitude:-75.46866743;altitude:2274.249755859375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:288.70001220703125;speed:15.5600004196167;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32361866;longitude:-75.46895726;altitude:2268.902587890625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:288.6000061035156;speed:16.020000457763672;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32372905;longitude:-75.46923694;altitude:2266.61962890625;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:288.5;speed:16.600000381469727;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32382698;longitude:-75.46952775;altitude:2264.234375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:287.79998779296875;speed:16.809999465942383;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.3239243;longitude:-75.46980227;altitude:2263.579345703125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:287.79998779296875;speed:16.959999084472656;elapsedMs:18;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32403004;longitude:-75.47008644;altitude:2263.217529296875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:291.70001220703125;speed:16.809999465942383;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32420354;longitude:-75.47035731;altitude:2263.87841796875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:302.8999938964844;speed:17.389999389648438;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.3244283;longitude:-75.47059588;altitude:2263.415771484375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:312.29998779296875;speed:17.950000762939453;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32467862;longitude:-75.47080338;altitude:2261.712158203125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:316.1000061035156;speed:17.700000762939453;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32488843;longitude:-75.47103389;altitude:2259.986572265625;accuracy:3.2160000801086426;vertical_accuracy:4.0;bearing:312.70001220703125;speed:16.700000762939453;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.3250532;longitude:-75.47127656;altitude:2259.01025390625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:301.70001220703125;speed:16.0;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32515806;longitude:-75.47157696;altitude:2256.58935546875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:288.5;speed:16.3799991607666;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32519255;longitude:-75.47189979;altitude:2255.5458984375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:275.1000061035156;speed:16.850000381469727;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32517066;longitude:-75.47221536;altitude:2256.126708984375;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:262.8999938964844;speed:17.190000534057617;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32512819;longitude:-75.47251528;altitude:2255.70458984375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:262.3999938964844;speed:16.450000762939453;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32513194;longitude:-75.47281145;altitude:2250.379150390625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:266.70001220703125;speed:15.859999656677246;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32515966;longitude:-75.47305136;altitude:2243.55224609375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:283.70001220703125;speed:16.670000076293945;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32529015;longitude:-75.473319;altitude:2242.9267578125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:302.6000061035156;speed:17.280000686645508;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32546557;longitude:-75.47352271;altitude:2243.08984375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:314.20001220703125;speed:14.350000381469727;elapsedMs:3;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32559335;longitude:-75.47363558;altitude:2242.49169921875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:320.20001220703125;speed:9.239999771118164;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32565248;longitude:-75.47367083;altitude:2242.264404296875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:325.6000061035156;speed:3.799999952316284;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32564099;longitude:-75.47366847;altitude:2246.15478515625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:0.0;speed:0.0;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.3256458;longitude:-75.47368286;altitude:2247.3056640625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:320.20001220703125;speed:0.20999999344348907;elapsedMs:16;provider:gps;(2021, 5, 18, 13, 41)
latitude:6.32566014;longitude:-75.47368479;altitude:2247.018798828125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:327.20001220703125;speed:0.7799999713897705;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32570524;longitude:-75.47372299;altitude:2244.471435546875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:333.79998779296875;speed:1.8799999952316284;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32573997;longitude:-75.47375542;altitude:2243.636962890625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:315.6000061035156;speed:3.690000057220459;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32581191;longitude:-75.47386529;altitude:2240.369384765625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:317.6000061035156;speed:6.710000038146973;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32591683;longitude:-75.47400998;altitude:2236.599609375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:317.1000061035156;speed:9.289999961853027;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32606685;longitude:-75.4741549;altitude:2233.517578125;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:317.8999938964844;speed:11.880000114440918;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32622581;longitude:-75.4743274;altitude:2227.89990234375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:312.3999938964844;speed:13.239999771118164;elapsedMs:14;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32640931;longitude:-75.47454228;altitude:2226.64453125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:303.70001220703125;speed:15.279999732971191;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32651021;longitude:-75.47479986;altitude:2225.033447265625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:292.70001220703125;speed:15.699999809265137;elapsedMs:12;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32661331;longitude:-75.47504903;altitude:2226.092529296875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:290.79998779296875;speed:15.75;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32671929;longitude:-75.47534338;altitude:2222.390869140625;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:289.5;speed:16.670000076293945;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32682332;longitude:-75.47564728;altitude:2219.236328125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:286.8999938964844;speed:17.489999771118164;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.3269245;longitude:-75.4759689;altitude:2222.8818359375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:288.70001220703125;speed:18.709999084472656;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32706227;longitude:-75.47627115;altitude:2223.206787109375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:293.8999938964844;speed:18.3799991607666;elapsedMs:13;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32723645;longitude:-75.47656164;altitude:2222.198486328125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:300.29998779296875;speed:18.989999771118164;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32743484;longitude:-75.47685698;altitude:2220.712646484375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:304.1000061035156;speed:19.81999969482422;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32766393;longitude:-75.47717786;altitude:2218.756591796875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:305.79998779296875;speed:20.350000381469727;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32787858;longitude:-75.47748533;altitude:2214.358154296875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:304.20001220703125;speed:20.239999771118164;elapsedMs:20;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32809216;longitude:-75.47777457;altitude:2213.2158203125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:304.6000061035156;speed:19.850000381469727;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32829055;longitude:-75.47807013;altitude:2211.0498046875;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:305.29998779296875;speed:20.5;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32847383;longitude:-75.47836486;altitude:2209.068603515625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:302.8999938964844;speed:19.329999923706055;elapsedMs:14;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32864291;longitude:-75.47865912;altitude:2205.211669921875;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:300.5;speed:18.940000534057617;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32875329;longitude:-75.4789834;altitude:2202.18505859375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:288.8999938964844;speed:18.290000915527344;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32882211;longitude:-75.47932877;altitude:2198.341064453125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:276.6000061035156;speed:18.049999237060547;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32880174;longitude:-75.47963585;altitude:2196.339111328125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:267.1000061035156;speed:16.959999084472656;elapsedMs:11;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32874414;longitude:-75.47991283;altitude:2196.55078125;accuracy:3.2160000801086426;vertical_accuracy:6.0;bearing:258.29998779296875;speed:14.75;elapsedMs:17;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.3286622;longitude:-75.48015849;altitude:2197.039794921875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:249.1999969482422;speed:13.300000190734863;elapsedMs:14;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32855879;longitude:-75.48035764;altitude:2195.994873046875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:242.3000030517578;speed:12.149999618530273;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32845278;longitude:-75.48054111;altitude:2198.853759765625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:242.0;speed:11.430000305175781;elapsedMs:7;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32835562;longitude:-75.48070002;altitude:2198.578369140625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:242.1999969482422;speed:10.069999694824219;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 42)
latitude:6.32828069;longitude:-75.4808378;altitude:2197.970947265625;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:240.8000030517578;speed:8.819999694824219;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32820715;longitude:-75.48098808;altitude:2198.635986328125;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:241.0;speed:9.09000015258789;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.3276419;longitude:-75.48251415;altitude:2181.866943359375;accuracy:8.576000213623047;vertical_accuracy:16.0;bearing:258.3999938964844;speed:12.369999885559082;elapsedMs:29;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32773915;longitude:-75.48302233;altitude:2181.246826171875;accuracy:7.504000186920166;vertical_accuracy:12.0;bearing:300.3999938964844;speed:13.510000228881836;elapsedMs:3;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32799567;longitude:-75.48329946;altitude:2170.312255859375;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:311.3999938964844;speed:15.579999923706055;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32821845;longitude:-75.48350171;altitude:2166.827880859375;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:316.6000061035156;speed:17.079999923706055;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32845276;longitude:-75.4837169;altitude:2160.99853515625;accuracy:3.2160000801086426;vertical_accuracy:8.0;bearing:317.20001220703125;speed:17.860000610351562;elapsedMs:11;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32868502;longitude:-75.48394969;altitude:2168.957763671875;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:315.1000061035156;speed:18.6299991607666;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32894339;longitude:-75.48415715;altitude:2164.8564453125;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:318.70001220703125;speed:17.969999313354492;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32916865;longitude:-75.48440374;altitude:2159.0244140625;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:314.6000061035156;speed:17.6299991607666;elapsedMs:2;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32937937;longitude:-75.48465762;altitude:2158.406005859375;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:304.20001220703125;speed:17.280000686645508;elapsedMs:10;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32950467;longitude:-75.48492;altitude:2158.89453125;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:291.1000061035156;speed:16.350000381469727;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32954433;longitude:-75.48521615;altitude:2157.5712890625;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:277.6000061035156;speed:17.0;elapsedMs:4;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32956243;longitude:-75.48555239;altitude:2157.763427734375;accuracy:4.288000106811523;vertical_accuracy:8.0;bearing:269.3999938964844;speed:18.34000015258789;elapsedMs:18;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32957623;longitude:-75.48587934;altitude:2160.960205078125;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:272.70001220703125;speed:18.760000228881836;elapsedMs:15;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32958325;longitude:-75.48623422;altitude:2161.439453125;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:271.20001220703125;speed:19.549999237060547;elapsedMs:11;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32959906;longitude:-75.48657965;altitude:2160.789306640625;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:271.79998779296875;speed:19.84000015258789;elapsedMs:6;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.3296034;longitude:-75.48691712;altitude:2161.10791015625;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:271.1000061035156;speed:18.90999984741211;elapsedMs:9;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32962167;longitude:-75.48725615;altitude:2159.121826171875;accuracy:5.360000133514404;vertical_accuracy:8.0;bearing:272.3999938964844;speed:17.90999984741211;elapsedMs:14;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32964142;longitude:-75.48758386;altitude:2156.33203125;accuracy:6.432000160217285;vertical_accuracy:8.0;bearing:276.0;speed:17.510000228881836;elapsedMs:8;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32974633;longitude:-75.4879118;altitude:2148.66162109375;accuracy:5.360000133514404;vertical_accuracy:6.0;bearing:283.3999938964844;speed:16.809999465942383;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32981414;longitude:-75.48820124;altitude:2144.418701171875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:282.20001220703125;speed:16.829999923706055;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 43)
latitude:6.32984272;longitude:-75.48850693;altitude:2140.115966796875;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:272.0;speed:16.610000610351562;elapsedMs:3;provider:gps;(2021, 5, 18, 13, 44)
latitude:6.32979544;longitude:-75.48880455;altitude:2139.866943359375;accuracy:4.288000106811523;vertical_accuracy:6.0;bearing:259.20001220703125;speed:16.670000076293945;elapsedMs:5;provider:gps;(2021, 5, 18, 13, 44)
